gene_id	gene_name	geneID	gene_id2	geneType	NTC	Lipo	PEI	ExFect	Infect	Elec
ENSG00000125869	LAMP5	24141	ENSG00000125869.10	protein_coding	0.030069462	0.098514522	0.039905745	0.064834424	0.040144552	0.0345267
ENSG00000101349	PAK5	57144	ENSG00000101349.17	protein_coding	0.122525449	0.363755915	0.429618891	0.515106999	0.313112704	0.357975285
ENSG00000243961	PARAL1	101929371	ENSG00000243961.2	lncRNA	0	0	0	0	0	0
ENSG00000132623	ANKEF1	63926	ENSG00000132623.16	protein_coding	8.356146212	6.611241596	7.788665239	9.158584267	6.984682871	9.785140994
ENSG00000227906	SNAP25-AS1	100131208	ENSG00000227906.10	lncRNA	0.039075793	0.092102355	0.224248791	0.035579686	0.049528361	0.198157257
ENSG00000132639	SNAP25	6616	ENSG00000132639.14	protein_coding	0.134228702	3.127650089	6.896448965	0.703889006	0.209837994	0.202664347
ENSG00000125863	MKKS	8195	ENSG00000125863.20	protein_coding	17.60698426	17.52926541	19.31406417	15.0123068	12.59024948	14.38723976
ENSG00000149346	SLX4IP	128710	ENSG00000149346.15	protein_coding	5.710179569	6.520945186	6.334688927	5.895678984	5.112970703	5.391779513
ENSG00000101384	JAG1	182	ENSG00000101384.12	protein_coding	2.753954961	3.51693549	4.355023032	2.26302299	3.258026627	2.332675925
ENSG00000224961	LINC01752	101929395	ENSG00000224961.3	lncRNA	0.066223529	0	0	0	0.064326116	0.019446794
ENSG00000125899	LINC02871	728434	ENSG00000125899.8	lncRNA	0	0	0	0	0	0
ENSG00000228422	LINC00687	728450	ENSG00000228422.5	lncRNA	0.012001513	0.019839668	0	0	0	0
ENSG00000132640	BTBD3	22903	ENSG00000132640.15	protein_coding	50.02030721	51.41490789	51.02124074	41.77277542	52.84540019	50.58783923
ENSG00000236526	BTBD3-AS1	121832811	ENSG00000236526.1	lncRNA	0.294409491	0.211843774	0.202906899	0.257222	0.235112863	0.219795722
ENSG00000233048	LINC01722	101929486	ENSG00000233048.1	lncRNA	0.390435602	1.228761829	0.475366147	0.318382585	0.386626659	0.418854544
ENSG00000234265	LINC01723	100505515	ENSG00000234265.2	lncRNA	0	0	0	0	0	0
ENSG00000172296	SPTLC3	55304	ENSG00000172296.13	protein_coding	0	0	0	0	0	0
ENSG00000101230	ISM1	140862	ENSG00000101230.6	protein_coding	1.616255378	1.280426749	1.206319806	1.504079964	1.423402359	1.517454415
ENSG00000226263	ISM1-AS1	100505536	ENSG00000226263.1	lncRNA	0.148709346	0.063898927	0.133298202	0.277482466	0.026236087	0.048627124
ENSG00000089123	TASP1	55617	ENSG00000089123.16	protein_coding	27.07001708	23.40930285	27.04723785	25.27039282	16.37392827	25.28819931
ENSG00000089048	ESF1	51575	ENSG00000089048.15	protein_coding	102.2113516	74.71653133	102.6453397	112.4547395	84.09774656	87.85896614
ENSG00000101247	NDUFAF5	79133	ENSG00000101247.18	protein_coding	50.10218027	51.0603415	57.8603444	50.65262703	37.6787215	46.61013552
ENSG00000101251	SEL1L2	80343	ENSG00000101251.13	protein_coding	0	0.01316542	0.006226267	0.016435397	0	0.005817791
ENSG00000172264	MACROD2	140733	ENSG00000172264.18	protein_coding	5.589227294	9.381547677	11.72048865	4.844132104	6.996248817	4.23043123
ENSG00000125848	FLRT3	23767	ENSG00000125848.10	protein_coding	15.55794742	14.58733568	15.15669027	15.485259	17.39594103	13.61399605
ENSG00000227927	MACROD2-IT1	140848	ENSG00000227927.2	lncRNA	0	0	0	0	0.033483638	0
ENSG00000235914	MACROD2-AS1	100379174	ENSG00000235914.2	lncRNA	0	0	0	0	0	0
ENSG00000089177	KIF16B	55614	ENSG00000089177.19	protein_coding	47.85605941	48.98345241	59.24183512	54.65381836	40.62047669	43.08446478
ENSG00000125870	SNRPB2	6629	ENSG00000125870.11	protein_coding	88.73574582	71.41936096	84.85795556	110.5324928	69.16777236	90.3650252
ENSG00000125879	OTOR	56914	ENSG00000125879.5	protein_coding	0	0.08023181	0.236085109	0.830781037	0.311512094	0.141817549
ENSG00000125851	PCSK2	5126	ENSG00000125851.10	protein_coding	0.178418738	0.421359609	0.257080915	0.430946763	0.202961938	0.358680262
ENSG00000125864	BFSP1	631	ENSG00000125864.14	protein_coding	1.686746298	1.141733115	1.890286178	2.587581418	1.41186055	2.171959533
ENSG00000125868	DSTN	11034	ENSG00000125868.16	protein_coding	126.1367001	133.7628262	137.99152	134.9753767	111.4427681	126.5955295
ENSG00000125844	RRBP1	6238	ENSG00000125844.17	protein_coding	654.4880032	752.3873331	725.4992951	777.3589089	632.9781511	640.6668638
ENSG00000125888	BANF2	140836	ENSG00000125888.15	protein_coding	0	0	0	0	0.017933717	0
ENSG00000089006	SNX5	27131	ENSG00000089006.17	protein_coding	194.5511256	192.8290775	187.4835826	198.8627863	180.8455964	199.4696403
ENSG00000125850	OVOL2	58495	ENSG00000125850.11	protein_coding	0.744446609	0.555491076	0.692540486	0.278370011	0.734058104	0.422100608
ENSG00000125871	MGME1	92667	ENSG00000125871.14	protein_coding	113.9299186	123.8245974	160.8393217	152.5440831	104.8323958	124.4509759
ENSG00000149474	KAT14	57325	ENSG00000149474.15	protein_coding	18.47694509	13.18378717	17.30152955	18.02293705	15.40682849	18.13544381
ENSG00000232838	PET117	100303755	ENSG00000232838.4	protein_coding	1.095541533	1.028298483	0.861762799	0.786069985	0.397703374	0.290701847
ENSG00000125846	ZNF133	7692	ENSG00000125846.17	protein_coding	79.30650771	96.1359307	97.7853852	59.99698032	73.31254167	71.97673347
ENSG00000237259	ZNF133-AS1	105372550	ENSG00000237259.1	lncRNA	0	0	0.02166013	0.025731926	0.047388091	0
ENSG00000237282	LINC00851	440757	ENSG00000237282.3	lncRNA	0	0	0	0	0	0
ENSG00000089091	DZANK1	55184	ENSG00000089091.17	protein_coding	3.794132548	4.865739264	5.251298387	6.3357172	3.762857156	4.538629397
ENSG00000132664	POLR3F	10621	ENSG00000132664.13	protein_coding	48.62649851	42.26988043	46.3363709	70.45606619	41.58476794	48.57988729
ENSG00000089050	RBBP9	10741	ENSG00000089050.16	protein_coding	26.59261736	20.68030586	21.09687357	26.50603769	25.74833823	32.6884608
ENSG00000101310	SEC23B	10483	ENSG00000101310.17	protein_coding	292.3730063	371.252931	393.3178311	437.615089	257.0039381	290.1913784
ENSG00000232388	SMIM26	388789	ENSG00000232388.5	protein_coding	6.962525529	8.059271407	8.008194304	4.974760091	5.78429319	4.643537024
ENSG00000125821	DTD1	92675	ENSG00000125821.13	protein_coding	14.71275689	15.31835352	16.83370298	15.81531954	16.91299506	16.10701949
ENSG00000233993	DTD1-AS1	101929526	ENSG00000233993.1	lncRNA	0	0	0	0	0	0
ENSG00000179935	LINC00652	29075	ENSG00000179935.10	lncRNA	0.443201374	0.231902179	0.306459463	0.811792586	0.326870429	0.575768313
ENSG00000149443	SCP2D1-AS1	100128496	ENSG00000149443.7	lncRNA	0	0	0	0	0	0
ENSG00000132631	SCP2D1	140856	ENSG00000132631.6	protein_coding	0	0	0	0	0	0
ENSG00000185052	SLC24A3	57419	ENSG00000185052.13	protein_coding	0.021916095	0	0.017199036	0	0.033089772	0
ENSG00000179447	SLC24A3-AS1	100130264	ENSG00000179447.2	lncRNA	0	0	0	0	0	0
ENSG00000132669	RIN2	54453	ENSG00000132669.14	protein_coding	4.043648568	5.155173877	5.097524453	2.664089388	5.459752487	3.672608616
ENSG00000173418	NAA20	51126	ENSG00000173418.12	protein_coding	41.86320681	31.29486799	35.93338952	33.5398866	28.12296387	34.95870704
ENSG00000101343	CRNKL1	51340	ENSG00000101343.15	protein_coding	109.7616123	94.8858199	124.8586532	138.8158786	90.34266315	113.4114304
ENSG00000089101	CFAP61	26074	ENSG00000089101.19	protein_coding	2.595965449	5.396453226	7.862532842	3.7875891	1.032161454	1.100969967
ENSG00000243810	CFAP61-AS1	101929575	ENSG00000243810.1	lncRNA	0	0	0	0	0	0
ENSG00000173404	INSM1	3642	ENSG00000173404.5	protein_coding	20.69968412	24.52343356	24.14524945	11.69601075	37.54062743	19.26195174
ENSG00000188559	RALGAPA2	57186	ENSG00000188559.16	protein_coding	31.32043613	34.02195421	36.90238749	37.22666425	35.00724492	37.42781977
ENSG00000225127	LINC00237	105372556	ENSG00000225127.4	lncRNA	0.050500093	0.020158825	0	0	0	0
ENSG00000088970	KIZ	55857	ENSG00000088970.16	protein_coding	47.81710979	62.06278564	58.15513185	46.48233123	44.92765236	34.81618532
ENSG00000232712	KIZ-AS1	101929591	ENSG00000232712.6	lncRNA	0	0	0	0	0	0
ENSG00000088930	XRN2	22803	ENSG00000088930.8	protein_coding	265.2158437	246.0540904	261.5436938	306.8071484	245.8777112	277.5636338
ENSG00000125816	NKX2-4	644524	ENSG00000125816.5	protein_coding	43.61178857	33.08502684	41.08286467	47.73562691	44.01607085	55.90369493
ENSG00000125820	NKX2-2	4821	ENSG00000125820.6	protein_coding	4.942118671	4.822449957	4.866110982	4.60156634	6.993049166	5.31995148
ENSG00000258197	NKX2-2-AS1	100874189	ENSG00000258197.1	lncRNA	0.08091935	0.012920681	0.043830599	0.052970302	0.176953823	0.075861216
ENSG00000279082	LINC01727	101929625	ENSG00000279082.5	lncRNA	0	0	0	0	0	0
ENSG00000280350	LINC01726	101929608	ENSG00000280350.1	lncRNA	0	0	0	0	0	0
ENSG00000125813	PAX1	5075	ENSG00000125813.15	protein_coding	1.598506329	0.714002191	1.140050342	1.222435565	1.885158511	1.364005661
ENSG00000234435	LINC01432	100270679	ENSG00000234435.3	lncRNA	0	0	0	0	0	0
ENSG00000225321	LINC01427	101929663	ENSG00000225321.2	lncRNA	0	0	0	0	0	0
ENSG00000259974	LINC00261	140828	ENSG00000259974.5	lncRNA	0	0	0	0	0.019246891	0
ENSG00000125798	FOXA2	3170	ENSG00000125798.15	protein_coding	0.188533086	0.183278678	0.164788054	0.029105444	0.083019578	0
ENSG00000237396	LNCNEF	101929685	ENSG00000237396.1	lncRNA	0	0	0	0	0	0
ENSG00000230400	LINC01747	105372566	ENSG00000230400.3	lncRNA	0	0	0	0	0	0
ENSG00000132671	SSTR4	6754	ENSG00000132671.6	protein_coding	0	0.020762297	0	0	0	0
ENSG00000178726	THBD	7056	ENSG00000178726.7	protein_coding	8.2748581	9.625078377	11.91182839	5.378648664	9.180894969	5.71528682
ENSG00000125810	CD93	22918	ENSG00000125810.10	protein_coding	0	0	0	0	0	0
ENSG00000233746	LINC00656	200261	ENSG00000233746.2	lncRNA	0	0	0	0	0	0
ENSG00000234832	NXT1-AS1	105372572	ENSG00000234832.1	lncRNA	0.067610704	0.084615482	0.029528712	0.187832572	0.120815528	0.145987266
ENSG00000132661	NXT1	29107	ENSG00000132661.4	protein_coding	15.66029844	16.41825887	17.19780533	13.41830601	13.29737586	14.74212308
ENSG00000232645	LINC01431	100505683	ENSG00000232645.7	lncRNA	4.861584131	3.568834776	3.179835132	2.059037013	4.308967014	3.327542322
ENSG00000125812	GZF1	64412	ENSG00000125812.16	protein_coding	163.7137899	177.4369682	219.8709882	211.2457588	142.3878685	156.5451715
ENSG00000125814	NAPB	63908	ENSG00000125814.17	protein_coding	164.2129987	210.4988669	192.4573176	123.6399496	175.3341215	134.9454011
ENSG00000125823	CSTL1	128817	ENSG00000125823.13	protein_coding	0.144179294	0.076141833	0.186727325	0	0.094587997	0.065260422
ENSG00000125831	CST11	140880	ENSG00000125831.10	protein_coding	0	0	0	0	0	0
ENSG00000125815	CST8	10047	ENSG00000125815.9	protein_coding	0	0	0	0	0	0
ENSG00000101435	CST9L	128821	ENSG00000101435.5	protein_coding	0	0	0	0	0	0
ENSG00000173335	CST9	128822	ENSG00000173335.5	protein_coding	0.144931161	0	0	0	0.095427784	0
ENSG00000101439	CST3	1471	ENSG00000101439.9	protein_coding	255.7290412	254.9774446	236.0642203	216.6113155	303.3606055	255.197822
ENSG00000101441	CST4	1472	ENSG00000101441.5	protein_coding	0	0	0	0	0	0
ENSG00000170373	CST1	1469	ENSG00000170373.9	protein_coding	0	0.050290213	0	0	0.228080599	0
ENSG00000170369	CST2	1470	ENSG00000170369.4	protein_coding	0	0	0	0	0	0
ENSG00000170367	CST5	1473	ENSG00000170367.5	protein_coding	0	0	0	0	0	0
ENSG00000149435	GGTLC1	92086	ENSG00000149435.12	protein_coding	0	0	0	0.004383818	0	0
ENSG00000230133	LINC01721	400839	ENSG00000230133.2	lncRNA	0	0	0	0	0	0
ENSG00000101463	SYNDIG1	79953	ENSG00000101463.6	protein_coding	0.262101117	0.353115656	0.424077777	0.239169823	0.32368039	0.416741705
ENSG00000274173	LINC02967	105372578	ENSG00000274173.1	lncRNA	0	0	0	0	0	0
ENSG00000077984	CST7	8530	ENSG00000077984.6	protein_coding	0	0	0	0	0	0
ENSG00000101474	APMAP	57136	ENSG00000101474.12	protein_coding	397.1334271	347.2479884	358.6459447	393.2868159	346.4936885	404.9205896
ENSG00000154930	ACSS1	84532	ENSG00000154930.15	protein_coding	67.40903712	84.78547912	77.42906694	46.4048008	84.35780091	51.21729566
ENSG00000100987	VSX1	30813	ENSG00000100987.15	protein_coding	0	0	0	0	0	0
ENSG00000197586	ENTPD6	955	ENSG00000197586.13	protein_coding	41.33126867	36.97413867	35.76291067	31.55445449	38.23025558	37.72438661
ENSG00000100994	PYGB	5834	ENSG00000100994.12	protein_coding	158.7272526	139.7162424	143.0770112	183.0969945	155.6422392	185.034053
ENSG00000100997	ABHD12	26090	ENSG00000100997.20	protein_coding	150.60154	145.4543679	159.2399961	152.897811	143.0608381	174.0083897
ENSG00000101003	GINS1	9837	ENSG00000101003.12	protein_coding	22.23934847	21.74934877	24.35600347	23.82943059	20.38037515	24.54299589
ENSG00000101004	NINL	22981	ENSG00000101004.15	protein_coding	149.9774165	149.3628623	128.9721468	102.6213597	167.7979251	108.7337285
ENSG00000170191	NANP	140838	ENSG00000170191.5	protein_coding	13.57645171	16.16699112	16.14009442	13.10602843	13.86500761	12.41660356
ENSG00000213742	ZNF337-AS1	102724826	ENSG00000213742.8	lncRNA	2.633310415	2.518505102	3.01817894	2.548697221	2.867531207	2.258299552
ENSG00000130684	ZNF337	26152	ENSG00000130684.14	protein_coding	90.58494035	96.5649932	121.4971765	70.22526811	92.35018261	75.9898837
ENSG00000175170	FAM182B	728882	ENSG00000175170.16	lncRNA	0.826646023	3.890335189	3.987005223	0.716300633	1.758146087	0.640544305
ENSG00000226203	LINC01733	101926955	ENSG00000226203.2	lncRNA	0	0	0	0	0	0
ENSG00000125804	FAM182A	284800	ENSG00000125804.14	lncRNA	0.232696127	0.819981794	0.878591665	0.23602979	0.265005771	0.062779309
ENSG00000227195	MIR663AHG	284801	ENSG00000227195.11	lncRNA	0	0	0	0	0	0.147030108
ENSG00000287889	FAM242B	105379478	ENSG00000287889.1	lncRNA	0	0	0	0	0	0
ENSG00000205611	LINC01597	400841	ENSG00000205611.5	lncRNA	14.03482547	18.21137638	14.06193067	7.082605671	11.31349568	10.05262594
ENSG00000231934	FAM242A	105372587	ENSG00000231934.2	lncRNA	0	0	0	0	0	0
ENSG00000215547	DEFB115	245929	ENSG00000215547.1	protein_coding	0	0	0	0	0	0
ENSG00000215545	DEFB116	245930	ENSG00000215545.1	protein_coding	0	0	0	0	0	0
ENSG00000131068	DEFB118	117285	ENSG00000131068.4	protein_coding	0	0	0	0	0	0
ENSG00000180483	DEFB119	245932	ENSG00000180483.7	protein_coding	0	0.130756769	0	0	0	0
ENSG00000204548	DEFB121	245934	ENSG00000204548.4	protein_coding	0	0	0	0	0	0
ENSG00000180424	DEFB123	245936	ENSG00000180424.7	protein_coding	0	0	0	0	0	0
ENSG00000180383	DEFB124	245937	ENSG00000180383.4	protein_coding	0	0.020248854	0.069791044	0.050498191	0.029436031	0
ENSG00000088320	REM1	28954	ENSG00000088320.4	protein_coding	0.144905638	0	0.08685876	0	0.280899169	0
ENSG00000233354	LINC00028	140875	ENSG00000233354.1	lncRNA	0	0	0	0	0	0
ENSG00000101294	HM13	81502	ENSG00000101294.18	protein_coding	144.1752921	237.0807756	237.9904813	291.9729641	127.9860662	179.2571121
ENSG00000101898	MCTS2	100101490	ENSG00000101898.7	protein_coding	0	0	0	0.054904305	0	0
ENSG00000235313	HM13-IT1	106480432	ENSG00000235313.1	lncRNA	3.970186507	3.850379517	2.552187218	6.977191385	2.966330061	4.225933048
ENSG00000230613	HM13-AS1	100874042	ENSG00000230613.1	lncRNA	0.017866733	0.030449102	0.082144968	0.098329188	0.030038648	0.042260423
ENSG00000125968	ID1	3397	ENSG00000125968.9	protein_coding	12.13239757	18.47269713	16.93052764	55.38831192	31.21527158	27.22837545
ENSG00000131055	COX4I2	84701	ENSG00000131055.5	protein_coding	0	0	0.008899641	0	0	0
ENSG00000171552	BCL2L1	598	ENSG00000171552.14	protein_coding	77.77459673	73.56852909	79.43337438	74.75737695	77.15891526	75.40428201
ENSG00000236559	BCL2L1-AS1	105372589	ENSG00000236559.1	lncRNA	0	0	0.063040087	0.147247925	0	0
ENSG00000281376	ABALON	103021294	ENSG00000281376.1	lncRNA	0.313957842	0.246549955	0.221842899	0.272994055	0.21685614	0.269066618
ENSG00000088325	TPX2	22974	ENSG00000088325.16	protein_coding	278.6473315	262.7795611	307.7588484	343.6605997	330.0192877	311.0646768
ENSG00000101306	MYLK2	85366	ENSG00000101306.11	protein_coding	5.9761372	6.725956853	11.64104951	23.41648468	5.596405269	7.638482096
ENSG00000179772	FOXS1	2307	ENSG00000179772.8	protein_coding	0	0.205120234	0.215583092	0	0.029885722	0
ENSG00000149599	DUSP15	128853	ENSG00000149599.16	protein_coding	9.006208101	11.25408854	8.009440542	5.551133915	11.22057528	6.526284736
ENSG00000131044	TTLL9	164395	ENSG00000131044.19	protein_coding	1.367505882	1.23315979	1.47061693	1.263408576	1.37802136	0.76825458
ENSG00000088356	PDRG1	81572	ENSG00000088356.6	protein_coding	61.67844293	80.92347376	102.950732	55.03826003	50.00259845	47.50571873
ENSG00000260903	XKR7	343702	ENSG00000260903.3	protein_coding	0.334246954	1.027669805	1.971864289	1.858851733	0.4658611	0.249025801
ENSG00000101331	CCM2L	140706	ENSG00000101331.17	protein_coding	3.587485927	9.169903279	11.24203177	3.78869033	11.72815594	2.274758757
ENSG00000101336	HCK	3055	ENSG00000101336.18	protein_coding	0.244278295	0.197575594	0	0.171007675	0.268759131	0
ENSG00000101337	TM9SF4	9777	ENSG00000101337.16	protein_coding	211.0031701	314.8456893	286.4763305	268.7567295	276.3706373	233.0664357
ENSG00000126003	PLAGL2	5326	ENSG00000126003.7	protein_coding	83.06724947	76.55533313	73.60477733	133.2959671	100.653208	122.4304363
ENSG00000101346	POFUT1	23509	ENSG00000101346.14	protein_coding	73.32444341	59.10390705	62.26633673	73.09061132	73.48271081	86.81092415
ENSG00000101350	KIF3B	9371	ENSG00000101350.8	protein_coding	62.07271769	49.70458654	53.33591383	85.85715363	65.71141615	85.31970614
ENSG00000171456	ASXL1	171023	ENSG00000171456.21	protein_coding	457.7559997	553.3936194	481.7487699	486.1428997	546.8855529	481.0184213
ENSG00000197183	NOL4L	140688	ENSG00000197183.15	protein_coding	92.26693257	112.8886744	90.79560714	55.7019104	143.1475102	62.21585356
ENSG00000204393	NOL4L-DT	149950	ENSG00000204393.7	lncRNA	0	0	0.031397145	0	0	0
ENSG00000198547	C20orf203	284805	ENSG00000198547.10	protein_coding	0.089806211	0.231206887	0.076309337	0.076081186	0.061253958	0.058732257
ENSG00000149600	COMMD7	149951	ENSG00000149600.12	protein_coding	27.83725353	29.42721151	32.45978672	31.99166638	30.74764151	29.03220911
ENSG00000088305	DNMT3B	1789	ENSG00000088305.19	protein_coding	57.52565158	45.8263022	41.84854754	48.32523747	69.65210799	60.06907181
ENSG00000101367	MAPRE1	22919	ENSG00000101367.9	protein_coding	240.7593325	199.9898027	217.3800518	273.9148181	217.1485754	257.1695907
ENSG00000215529	EFCAB8	388795	ENSG00000215529.13	protein_coding	1.042447625	1.694692846	1.093301012	2.466813159	2.11281121	0.628094239
ENSG00000167098	SUN5	140732	ENSG00000167098.12	protein_coding	0	0	0	0	0	0
ENSG00000078898	BPIFB2	80341	ENSG00000078898.7	protein_coding	0	0	0	0	0	0.202167971
ENSG00000167104	BPIFB6	128859	ENSG00000167104.11	protein_coding	0	0	0	0	0	0
ENSG00000186190	BPIFB3	359710	ENSG00000186190.8	protein_coding	0	0	0	0	0	0
ENSG00000186191	BPIFB4	149954	ENSG00000186191.9	protein_coding	0	0	0	0	0	0
ENSG00000131050	BPIFA2	140683	ENSG00000131050.11	protein_coding	0	0	0	0	0	0
ENSG00000131059	BPIFA3	128861	ENSG00000131059.12	protein_coding	0	0	0	0	0	0
ENSG00000198183	BPIFA1	51297	ENSG00000198183.12	protein_coding	0	0	0	0	0	0
ENSG00000125999	BPIFB1	92747	ENSG00000125999.11	protein_coding	0	0	0	0	0	0
ENSG00000101391	CDK5RAP1	51654	ENSG00000101391.21	protein_coding	153.884826	164.047858	176.4045469	144.9188322	133.7421149	155.5224915
ENSG00000101400	SNTA1	6640	ENSG00000101400.6	protein_coding	119.1708594	137.0257801	126.3608999	58.49669561	140.384774	78.88795321
ENSG00000078699	CBFA2T2	9139	ENSG00000078699.22	protein_coding	44.15758749	60.94871812	52.82843599	41.63059683	58.46651918	42.27052077
ENSG00000125967	NECAB3	63941	ENSG00000125967.17	protein_coding	104.067863	100.8179088	90.49375722	102.2124016	115.9292543	96.27948373
ENSG00000149609	C20orf144	128864	ENSG00000149609.6	protein_coding	0.916817478	0.718757227	0.864202601	0.782010089	0.743942792	1.356920702
ENSG00000288649	ACTL10	170487	ENSG00000288649.2	protein_coding	0.013448912	0.04623091	0.04683205	0.104784159	0.046818885	0.043396621
ENSG00000101412	E2F1	1869	ENSG00000101412.13	protein_coding	27.07303073	28.74688803	26.35496972	21.84284994	28.31583947	29.20371187
